date,state,county,fips,cases,deaths,population,daily_cases,daily_deaths
2020-11-20,Georgia,DeKalb,13089,26027,446,743187,243,1
2020-11-20,Georgia,Fulton,13121,38026,680,1021902,292,1
2020-11-20,Georgia,Gwinnett,13135,37267,505,902298,263,3
2020-11-20,Georgia,Hall,13139,12059,198,195961,61,2
2020-11-21,Georgia,Cobb,13067,28577,500,745057,565,0
2020-11-21,Georgia,DeKalb,13089,26406,446,743187,379,0
2020-11-21,Georgia,Fulton,13121,38674,682,1021902,648,2
2020-11-21,Georgia,Gwinnett,13135,37797,510,902298,530,5
2020-11-21,Georgia,Hall,13139,12176,199,195961,117,1
2020-11-22,Georgia,Cobb,13067,28750,500,745057,173,0
2020-11-22,Georgia,DeKalb,13089,26599,446,743187,193,0
2020-11-22,Georgia,Fulton,13121,38870,684,1021902,196,2
2020-11-22,Georgia,Gwinnett,13135,37977,510,902298,180,0
2020-11-22,Georgia,Hall,13139,12221,199,195961,45,0
2020-11-23,Georgia,Cobb,13067,28883,501,745057,133,1
2020-11-23,Georgia,DeKalb,13089,26707,447,743187,108,1
2020-11-23,Georgia,Fulton,13121,39083,684,1021902,213,0
2020-11-23,Georgia,Gwinnett,13135,38150,510,902298,173,0
2020-11-23,Georgia,Hall,13139,12259,199,195961,38,0
2020-11-24,Georgia,Cobb,13067,29085,501,745057,202,0
2020-11-24,Georgia,DeKalb,13089,26863,446,743187,156,-1
2020-11-24,Georgia,Fulton,13121,39487,684,1021902,404,0
2020-11-24,Georgia,Gwinnett,13135,38459,511,902298,309,1
2020-11-24,Georgia,Hall,13139,12355,198,195961,96,-1
2020-11-25,Georgia,Cobb,13067,29342,505,745057,257,4
2020-11-25,Georgia,DeKalb,13089,27027,450,743187,164,4
2020-11-25,Georgia,Fulton,13121,39794,686,1021902,307,2
2020-11-25,Georgia,Gwinnett,13135,38699,516,902298,240,5
2020-11-25,Georgia,Hall,13139,12460,199,195961,105,1
2020-11-26,Georgia,Cobb,13067,29540,505,745057,198,0
2020-11-26,Georgia,DeKalb,13089,27219,454,743187,192,4
2020-11-26,Georgia,Fulton,13121,40044,690,1021902,250,4
2020-11-26,Georgia,Gwinnett,13135,39013,518,902298,314,2
2020-11-26,Georgia,Hall,13139,12544,199,195961,84,0
2020-11-27,Georgia,Cobb,13067,29758,505,745057,218,0
2020-11-27,Georgia,DeKalb,13089,27420,455,743187,201,1
2020-11-27,Georgia,Fulton,13121,40287,692,1021902,243,2
2020-11-27,Georgia,Gwinnett,13135,39276,522,902298,263,4
2020-11-27,Georgia,Hall,13139,12588,201,195961,44,2
2020-11-28,Georgia,Cobb,13067,29952,506,745057,194,1
2020-11-28,Georgia,DeKalb,13089,27580,456,743187,160,1
2020-11-28,Georgia,Fulton,13121,40588,699,1021902,301,7
2020-11-28,Georgia,Gwinnett,13135,39537,525,902298,261,3
2020-11-28,Georgia,Hall,13139,12663,201,195961,75,0
2020-11-29,Georgia,Cobb,13067,30056,506,745057,104,0
2020-11-29,Georgia,DeKalb,13089,27663,456,743187,83,0
2020-11-29,Georgia,Fulton,13121,40732,704,1021902,144,5
2020-11-29,Georgia,Gwinnett,13135,39721,526,902298,184,1
2020-11-29,Georgia,Hall,13139,12706,201,195961,43,0
2020-11-30,Georgia,Cobb,13067,30194,506,745057,138,0
2020-11-30,Georgia,DeKalb,13089,27766,456,743187,103,0
2020-11-30,Georgia,Fulton,13121,40900,704,1021902,168,0
2020-11-30,Georgia,Gwinnett,13135,39938,526,902298,217,0
2020-11-30,Georgia,Hall,13139,12801,201,195961,95,0
2020-12-01,Georgia,Cobb,13067,30530,511,745057,336,5
2020-12-01,Georgia,DeKalb,13089,27997,459,743187,231,3
2020-12-01,Georgia,Fulton,13121,41337,704,1021902,437,0
2020-12-01,Georgia,Gwinnett,13135,40364,528,902298,426,2
2020-12-01,Georgia,Hall,13139,12949,203,195961,148,2
2020-12-02,Georgia,Cobb,13067,30946,515,745057,416,4
2020-12-02,Georgia,DeKalb,13089,28316,462,743187,319,3
2020-12-02,Georgia,Fulton,13121,41735,707,1021902,398,3
2020-12-02,Georgia,Gwinnett,13135,40916,534,902298,552,6
2020-12-02,Georgia,Hall,13139,13084,204,195961,135,1
2020-12-03,Georgia,Cobb,13067,31341,517,745057,395,2
2020-12-03,Georgia,DeKalb,13089,28630,469,743187,314,7
2020-12-03,Georgia,Fulton,13121,42236,714,1021902,501,7
2020-12-03,Georgia,Gwinnett,13135,41381,541,902298,465,7
2020-12-03,Georgia,Hall,13139,13251,204,195961,167,0
2020-12-04,Georgia,Cobb,13067,31809,520,745057,468,3
2020-12-04,Georgia,DeKalb,13089,29064,471,743187,434,2
2020-12-04,Georgia,Fulton,13121,42825,717,1021902,589,3
2020-12-04,Georgia,Gwinnett,13135,42048,547,902298,667,6
2020-12-04,Georgia,Hall,13139,13426,207,195961,175,3
2020-12-05,Georgia,Cobb,13067,32103,520,745057,294,0
2020-12-05,Georgia,DeKalb,13089,29386,480,743187,322,9
2020-12-05,Georgia,Fulton,13121,43275,723,1021902,450,6
2020-12-05,Georgia,Gwinnett,13135,42459,550,902298,411,3
2020-12-05,Georgia,Hall,13139,13601,208,195961,175,1
2020-12-06,Georgia,Cobb,13067,32227,520,745057,124,0
2020-12-06,Georgia,DeKalb,13089,29603,480,743187,217,0
2020-12-06,Georgia,Fulton,13121,43521,724,1021902,246,1
2020-12-06,Georgia,Gwinnett,13135,42664,550,902298,205,0
2020-12-06,Georgia,Hall,13139,13638,208,195961,37,0
2020-12-07,Georgia,Cobb,13067,32558,522,745057,331,2
2020-12-07,Georgia,DeKalb,13089,29847,482,743187,244,2
2020-12-07,Georgia,Fulton,13121,43915,725,1021902,394,1
2020-12-07,Georgia,Gwinnett,13135,43060,550,902298,396,0
2020-12-07,Georgia,Hall,13139,13810,208,195961,172,0
2020-12-08,Georgia,Cobb,13067,32995,528,745057,437,6
2020-12-08,Georgia,DeKalb,13089,30206,483,743187,359,1
2020-12-08,Georgia,Fulton,13121,44606,729,1021902,691,4
2020-12-08,Georgia,Gwinnett,13135,43782,550,902298,722,0
2020-12-08,Georgia,Hall,13139,13986,208,195961,176,0
2020-12-09,Georgia,Cobb,13067,33359,528,745057,364,0
2020-12-09,Georgia,DeKalb,13089,30488,483,743187,282,0
2020-12-09,Georgia,Fulton,13121,45014,733,1021902,408,4
2020-12-09,Georgia,Gwinnett,13135,44322,554,902298,540,4
2020-12-09,Georgia,Hall,13139,14152,208,195961,166,0
2020-12-10,Georgia,Cobb,13067,33848,530,745057,489,2
2020-12-10,Georgia,DeKalb,13089,30878,488,743187,390,5
2020-12-10,Georgia,Fulton,13121,45584,738,1021902,570,5
2020-12-10,Georgia,Gwinnett,13135,45037,557,902298,715,3
2020-12-10,Georgia,Hall,13139,14457,209,195961,305,1
2020-12-11,Georgia,Cobb,13067,34327,532,745057,479,2
2020-12-11,Georgia,DeKalb,13089,31203,491,743187,325,3
2020-12-11,Georgia,Fulton,13121,46015,745,1021902,431,7
2020-12-11,Georgia,Gwinnett,13135,45524,560,902298,487,3
2020-12-11,Georgia,Hall,13139,14638,209,195961,181,0
2020-12-12,Georgia,Cobb,13067,34816,532,745057,489,0
2020-12-12,Georgia,DeKalb,13089,31563,492,743187,360,1
2020-12-12,Georgia,Fulton,13121,46612,748,1021902,597,3
2020-12-12,Georgia,Gwinnett,13135,46065,564,902298,541,4
2020-12-12,Georgia,Hall,13139,14765,209,195961,127,0
2020-12-13,Georgia,Cobb,13067,35230,532,745057,414,0
2020-12-13,Georgia,DeKalb,13089,31883,492,743187,320,0
2020-12-13,Georgia,Fulton,13121,47009,748,1021902,397,0
2020-12-13,Georgia,Gwinnett,13135,46614,564,902298,549,0
2020-12-13,Georgia,Hall,13139,14882,209,195961,117,0
2020-12-14,Georgia,Cobb,13067,35562,533,745057,332,1
2020-12-14,Georgia,DeKalb,13089,32090,493,743187,207,1
2020-12-14,Georgia,Fulton,13121,47298,750,1021902,289,2
2020-12-14,Georgia,Gwinnett,13135,47001,565,902298,387,1
2020-12-14,Georgia,Hall,13139,14999,209,195961,117,0
2020-12-15,Georgia,Cobb,13067,36011,537,745057,449,4
2020-12-15,Georgia,DeKalb,13089,32486,494,743187,396,1
2020-12-15,Georgia,Fulton,13121,48020,752,1021902,722,2
2020-12-15,Georgia,Gwinnett,13135,47764,565,902298,763,0
2020-12-15,Georgia,Hall,13139,15286,210,195961,287,1
2020-12-16,Georgia,Cobb,13067,36545,542,745057,534,5
2020-12-16,Georgia,DeKalb,13089,32790,499,743187,304,5
2020-12-16,Georgia,Fulton,13121,48530,754,1021902,510,2
2020-12-16,Georgia,Gwinnett,13135,48296,568,902298,532,3
2020-12-16,Georgia,Hall,13139,15504,211,195961,218,1
2020-12-17,Georgia,Cobb,13067,37120,544,745057,575,2
2020-12-17,Georgia,DeKalb,13089,33152,500,743187,362,1
2020-12-17,Georgia,Fulton,13121,49188,760,1021902,658,6
2020-12-17,Georgia,Gwinnett,13135,48980,570,902298,684,2
2020-12-17,Georgia,Hall,13139,15691,213,195961,187,2
2020-12-18,Georgia,Cobb,13067,37718,546,745057,598,2
2020-12-18,Georgia,DeKalb,13089,33516,501,743187,364,1
2020-12-18,Georgia,Fulton,13121,49832,764,1021902,644,4
2020-12-18,Georgia,Gwinnett,13135,49580,572,902298,600,2
2020-12-18,Georgia,Hall,13139,16013,213,195961,322,0
2020-12-19,Georgia,Cobb,13067,38258,550,745057,540,4
2020-12-19,Georgia,DeKalb,13089,33872,502,743187,356,1
2020-12-19,Georgia,Fulton,13121,50194,765,1021902,362,1
2020-12-19,Georgia,Gwinnett,13135,50062,574,902298,482,2
2020-12-19,Georgia,Hall,13139,16261,215,195961,248,2
2020-12-20,Georgia,Cobb,13067,38720,550,745057,462,0
2020-12-20,Georgia,DeKalb,13089,34181,502,743187,309,0
2020-12-20,Georgia,Fulton,13121,50715,765,1021902,521,0
2020-12-20,Georgia,Gwinnett,13135,50600,575,902298,538,1
2020-12-20,Georgia,Hall,13139,16354,215,195961,93,0
2020-12-21,Georgia,Cobb,13067,38972,551,745057,252,1
2020-12-21,Georgia,DeKalb,13089,34315,503,743187,134,1
2020-12-21,Georgia,Fulton,13121,51011,765,1021902,296,0
2020-12-21,Georgia,Gwinnett,13135,50864,576,902298,264,1
2020-12-21,Georgia,Hall,13139,16483,215,195961,129,0
2020-12-22,Georgia,Cobb,13067,39552,557,745057,580,6
2020-12-22,Georgia,DeKalb,13089,34827,504,743187,512,1
2020-12-22,Georgia,Fulton,13121,51981,765,1021902,970,0
2020-12-22,Georgia,Gwinnett,13135,51723,580,902298,859,4
2020-12-22,Georgia,Hall,13139,16791,219,195961,308,4
2020-12-23,Georgia,Cobb,13067,40012,558,745057,460,1
2020-12-23,Georgia,DeKalb,13089,35178,508,743187,351,4
2020-12-23,Georgia,Fulton,13121,52442,771,1021902,461,6
2020-12-23,Georgia,Gwinnett,13135,52427,583,902298,704,3
2020-12-23,Georgia,Hall,13139,17006,220,195961,215,1
2020-12-24,Georgia,Cobb,13067,40787,560,745057,775,2
2020-12-24,Georgia,DeKalb,13089,35782,514,743187,604,6
2020-12-24,Georgia,Fulton,13121,53374,772,1021902,932,1
2020-12-24,Georgia,Gwinnett,13135,53301,586,902298,874,3
2020-12-24,Georgia,Hall,13139,17327,223,195961,321,3
2020-12-25,Georgia,Cobb,13067,41323,564,745057,536,4
2020-12-25,Georgia,DeKalb,13089,36150,518,743187,368,4
2020-12-25,Georgia,Fulton,13121,54032,776,1021902,658,4
2020-12-25,Georgia,Gwinnett,13135,53732,589,902298,431,3
2020-12-25,Georgia,Hall,13139,17424,223,195961,97,0
2020-12-26,Georgia,Cobb,13067,41622,566,745057,299,2
2020-12-26,Georgia,DeKalb,13089,36367,522,743187,217,4
2020-12-26,Georgia,Fulton,13121,54406,778,1021902,374,2
2020-12-26,Georgia,Gwinnett,13135,54114,591,902298,382,2
2020-12-26,Georgia,Hall,13139,17530,223,195961,106,0
2020-12-27,Georgia,Cobb,13067,41854,566,745057,232,0
2020-12-27,Georgia,DeKalb,13089,36530,523,743187,163,1
2020-12-27,Georgia,Fulton,13121,54635,778,1021902,229,0
2020-12-27,Georgia,Gwinnett,13135,54408,591,902298,294,0
2020-12-27,Georgia,Hall,13139,17645,223,195961,115,0
2020-12-28,Georgia,Cobb,13067,42238,566,745057,384,0
2020-12-28,Georgia,DeKalb,13089,36859,523,743187,329,0
2020-12-28,Georgia,Fulton,13121,54948,778,1021902,313,0
2020-12-28,Georgia,Gwinnett,13135,54930,591,902298,522,0
2020-12-28,Georgia,Hall,13139,17710,223,195961,65,0
2020-12-29,Georgia,Cobb,13067,42826,569,745057,588,3
2020-12-29,Georgia,DeKalb,13089,37305,526,743187,446,3
2020-12-29,Georgia,Fulton,13121,55677,782,1021902,729,4
2020-12-29,Georgia,Gwinnett,13135,55763,594,902298,833,3
2020-12-29,Georgia,Hall,13139,17957,227,195961,247,4
2020-12-30,Georgia,Cobb,13067,43541,571,745057,715,2
2020-12-30,Georgia,DeKalb,13089,37777,527,743187,472,1
2020-12-30,Georgia,Fulton,13121,56061,786,1021902,384,4
2020-12-30,Georgia,Gwinnett,13135,56521,597,902298,758,3
2020-12-30,Georgia,Hall,13139,18154,229,195961,197,2
2020-12-31,Georgia,Cobb,13067,44345,575,745057,804,4
2020-12-31,Georgia,DeKalb,13089,38320,531,743187,543,4
2020-12-31,Georgia,Fulton,13121,56903,790,1021902,842,4
2020-12-31,Georgia,Gwinnett,13135,57528,601,902298,1007,4
2020-12-31,Georgia,Hall,13139,18416,232,195961,262,3
2021-01-01,Georgia,Cobb,13067,45178,577,745057,833,2
2021-01-01,Georgia,DeKalb,13089,38922,532,743187,602,1
2021-01-01,Georgia,Fulton,13121,57846,790,1021902,943,0
2021-01-01,Georgia,Gwinnett,13135,58601,604,902298,1073,3
2021-01-01,Georgia,Hall,13139,18698,235,195961,282,3
2021-01-02,Georgia,Cobb,13067,45855,577,745057,677,0
2021-01-02,Georgia,DeKalb,13089,39319,532,743187,397,0
2021-01-02,Georgia,Fulton,13121,58560,790,1021902,714,0
2021-01-02,Georgia,Gwinnett,13135,59199,604,902298,598,0
2021-01-02,Georgia,Hall,13139,18841,235,195961,143,0
2021-01-03,Georgia,Cobb,13067,46309,577,745057,454,0
2021-01-03,Georgia,DeKalb,13089,39518,532,743187,199,0
2021-01-03,Georgia,Fulton,13121,58951,791,1021902,391,1
2021-01-03,Georgia,Gwinnett,13135,59719,604,902298,520,0
2021-01-03,Georgia,Hall,13139,18925,235,195961,84,0
2021-01-04,Georgia,Cobb,13067,46769,578,745057,460,1
2021-01-04,Georgia,DeKalb,13089,39705,534,743187,187,2
2021-01-04,Georgia,Fulton,13121,59387,793,1021902,436,2
2021-01-04,Georgia,Gwinnett,13135,60117,604,902298,398,0
2021-01-04,Georgia,Hall,13139,19103,235,195961,178,0
2021-01-05,Georgia,Cobb,13067,47477,588,745057,708,10
2021-01-05,Georgia,DeKalb,13089,40261,537,743187,556,3
2021-01-05,Georgia,Fulton,13121,60131,795,1021902,744,2
2021-01-05,Georgia,Gwinnett,13135,61181,605,902298,1064,1
2021-01-05,Georgia,Hall,13139,19333,243,195961,230,8
2021-01-06,Georgia,Cobb,13067,47859,598,745057,382,10
2021-01-06,Georgia,DeKalb,13089,40608,541,743187,347,4
2021-01-06,Georgia,Fulton,13121,60379,800,1021902,248,5
2021-01-06,Georgia,Gwinnett,13135,61621,609,902298,440,4
2021-01-06,Georgia,Hall,13139,19558,245,195961,225,2
2021-01-07,Georgia,Cobb,13067,48625,599,745057,766,1
2021-01-07,Georgia,DeKalb,13089,41082,543,743187,474,2
2021-01-07,Georgia,Fulton,13121,61560,803,1021902,1181,3
2021-01-07,Georgia,Gwinnett,13135,62661,610,902298,1040,1
2021-01-07,Georgia,Hall,13139,19731,248,195961,173,3
2021-01-08,Georgia,Cobb,13067,49866,603,745057,1241,4
2021-01-08,Georgia,DeKalb,13089,41710,544,743187,628,1
2021-01-08,Georgia,Fulton,13121,62828,810,1021902,1268,7
2021-01-08,Georgia,Gwinnett,13135,64042,614,902298,1381,4
2021-01-08,Georgia,Hall,13139,19996,250,195961,265,2
2021-01-09,Georgia,Cobb,13067,50795,610,745057,929,7
2021-01-09,Georgia,DeKalb,13089,42374,546,743187,664,2
2021-01-09,Georgia,Fulton,13121,63616,814,1021902,788,4
2021-01-09,Georgia,Gwinnett,13135,65110,624,902298,1068,10
2021-01-09,Georgia,Hall,13139,20276,256,195961,280,6
2021-01-10,Georgia,Cobb,13067,51346,610,745057,551,0
2021-01-10,Georgia,DeKalb,13089,42825,546,743187,451,0
2021-01-10,Georgia,Fulton,13121,64432,814,1021902,816,0
2021-01-10,Georgia,Gwinnett,13135,65924,625,902298,814,1
2021-01-10,Georgia,Hall,13139,20444,256,195961,168,0
2021-01-11,Georgia,Cobb,13067,51949,611,745057,603,1
2021-01-11,Georgia,DeKalb,13089,43286,546,743187,461,0
2021-01-11,Georgia,Fulton,13121,65130,815,1021902,698,1
2021-01-11,Georgia,Gwinnett,13135,66910,627,902298,986,2
2021-01-11,Georgia,Hall,13139,20660,256,195961,216,0
2021-01-12,Georgia,Cobb,13067,52698,617,745057,749,6
2021-01-12,Georgia,DeKalb,13089,43813,550,743187,527,4
2021-01-12,Georgia,Fulton,13121,65875,825,1021902,745,10
2021-01-12,Georgia,Gwinnett,13135,68067,632,902298,1157,5
2021-01-12,Georgia,Hall,13139,20915,263,195961,255,7
2021-01-13,Georgia,Cobb,13067,53220,618,745057,522,1
2021-01-13,Georgia,DeKalb,13089,44325,556,743187,512,6
2021-01-13,Georgia,Fulton,13121,66414,832,1021902,539,7
2021-01-13,Georgia,Gwinnett,13135,68904,639,902298,837,7
2021-01-13,Georgia,Hall,13139,21139,265,195961,224,2
2021-01-14,Georgia,Cobb,13067,53852,627,745057,632,9
2021-01-14,Georgia,DeKalb,13089,44882,562,743187,557,6
2021-01-14,Georgia,Fulton,13121,67203,843,1021902,789,11
2021-01-14,Georgia,Gwinnett,13135,69784,642,902298,880,3
2021-01-14,Georgia,Hall,13139,21395,273,195961,256,8
2021-01-15,Georgia,Cobb,13067,54610,638,745057,758,11
2021-01-15,Georgia,DeKalb,13089,45360,565,743187,478,3
2021-01-15,Georgia,Fulton,13121,67990,861,1021902,787,18
2021-01-15,Georgia,Gwinnett,13135,70719,648,902298,935,6
2021-01-15,Georgia,Hall,13139,21582,276,195961,187,3
2021-01-16,Georgia,Cobb,13067,55294,644,745057,684,6
2021-01-16,Georgia,DeKalb,13089,45942,573,743187,582,8
2021-01-16,Georgia,Fulton,13121,68872,867,1021902,882,6
2021-01-16,Georgia,Gwinnett,13135,71564,656,902298,845,8
2021-01-16,Georgia,Hall,13139,21775,276,195961,193,0
2021-01-17,Georgia,Cobb,13067,55833,644,745057,539,0
2021-01-17,Georgia,DeKalb,13089,46425,573,743187,483,0
2021-01-17,Georgia,Fulton,13121,69537,867,1021902,665,0
2021-01-17,Georgia,Gwinnett,13135,72270,656,902298,706,0
2021-01-17,Georgia,Hall,13139,21873,276,195961,98,0
2021-01-18,Georgia,Cobb,13067,56272,646,745057,439,2
2021-01-18,Georgia,DeKalb,13089,46731,577,743187,306,4
2021-01-18,Georgia,Fulton,13121,70166,869,1021902,629,2
2021-01-18,Georgia,Gwinnett,13135,72857,658,902298,587,2
2021-01-18,Georgia,Hall,13139,21993,277,195961,120,1
2021-01-19,Georgia,Cobb,13067,56861,654,745057,589,8
2021-01-19,Georgia,DeKalb,13089,47072,581,743187,341,4
2021-01-19,Georgia,Fulton,13121,70804,877,1021902,638,8
2021-01-19,Georgia,Gwinnett,13135,73738,671,902298,881,13
2021-01-19,Georgia,Hall,13139,22235,284,195961,242,7
2021-01-20,Georgia,Cobb,13067,57385,671,745057,524,17
2021-01-20,Georgia,DeKalb,13089,47490,591,743187,418,10
2021-01-20,Georgia,Fulton,13121,71447,883,1021902,643,6
2021-01-20,Georgia,Gwinnett,13135,74848,676,902298,1110,5
2021-01-20,Georgia,Hall,13139,22452,286,195961,217,2
2021-01-21,Georgia,Cobb,13067,57955,672,745057,570,1
2021-01-21,Georgia,DeKalb,13089,47856,596,743187,366,5
2021-01-21,Georgia,Fulton,13121,72029,893,1021902,582,10
2021-01-21,Georgia,Gwinnett,13135,76056,680,902298,1208,4
2021-01-21,Georgia,Hall,13139,22780,291,195961,328,5
2021-01-22,Georgia,Cobb,13067,58530,688,745057,575,16
2021-01-22,Georgia,DeKalb,13089,48262,603,743187,406,7
2021-01-22,Georgia,Fulton,13121,72671,904,1021902,642,11
2021-01-22,Georgia,Gwinnett,13135,77287,688,902298,1231,8
2021-01-22,Georgia,Hall,13139,22998,296,195961,218,5
2021-01-23,Georgia,Cobb,13067,59154,692,745057,624,4
2021-01-23,Georgia,DeKalb,13089,48775,607,743187,513,4
2021-01-23,Georgia,Fulton,13121,73426,907,1021902,755,3
2021-01-23,Georgia,Gwinnett,13135,78555,700,902298,1268,12
2021-01-23,Georgia,Hall,13139,23198,307,195961,200,11
2021-01-24,Georgia,Cobb,13067,59526,692,745057,372,0
2021-01-24,Georgia,DeKalb,13089,49091,607,743187,316,0
2021-01-24,Georgia,Fulton,13121,73942,907,1021902,516,0
2021-01-24,Georgia,Gwinnett,13135,79164,700,902298,609,0
2021-01-24,Georgia,Hall,13139,23282,307,195961,84,0
2021-01-25,Georgia,Cobb,13067,59948,695,745057,422,3
2021-01-25,Georgia,DeKalb,13089,49341,609,743187,250,2
2021-01-25,Georgia,Fulton,13121,74427,910,1021902,485,3
2021-01-25,Georgia,Gwinnett,13135,79588,703,902298,424,3
2021-01-25,Georgia,Hall,13139,23365,308,195961,83,1
2021-01-26,Georgia,Cobb,13067,60617,701,745057,669,6
2021-01-26,Georgia,DeKalb,13089,49863,616,743187,522,7
2021-01-26,Georgia,Fulton,13121,75131,915,1021902,704,5
2021-01-26,Georgia,Gwinnett,13135,80587,723,902298,999,20
2021-01-26,Georgia,Hall,13139,23550,311,195961,185,3
2021-01-27,Georgia,Cobb,13067,61073,716,745057,456,15
2021-01-27,Georgia,DeKalb,13089,50204,625,743187,341,9
2021-01-27,Georgia,Fulton,13121,75561,923,1021902,430,8
2021-01-27,Georgia,Gwinnett,13135,81202,728,902298,615,5
2021-01-27,Georgia,Hall,13139,23673,315,195961,123,4
2021-01-28,Georgia,Cobb,13067,61597,730,745057,524,14
2021-01-28,Georgia,DeKalb,13089,50598,636,743187,394,11
2021-01-28,Georgia,Fulton,13121,76097,933,1021902,536,10
2021-01-28,Georgia,Gwinnett,13135,81908,737,902298,706,9
2021-01-28,Georgia,Hall,13139,23798,322,195961,125,7
2021-01-29,Georgia,Cobb,13067,62173,735,745057,576,5
2021-01-29,Georgia,DeKalb,13089,50933,642,743187,335,6
2021-01-29,Georgia,Fulton,13121,76633,939,1021902,536,6
2021-01-29,Georgia,Gwinnett,13135,82429,742,902298,521,5
2021-01-29,Georgia,Hall,13139,23922,322,195961,124,0
2021-01-30,Georgia,Cobb,13067,62637,746,745057,464,11
2021-01-30,Georgia,DeKalb,13089,51309,655,743187,376,13
2021-01-30,Georgia,Fulton,13121,77182,953,1021902,549,14
2021-01-30,Georgia,Gwinnett,13135,83160,768,902298,731,26
2021-01-30,Georgia,Hall,13139,24026,327,195961,104,5
2021-01-31,Georgia,Cobb,13067,62891,746,745057,254,0
2021-01-31,Georgia,DeKalb,13089,51521,655,743187,212,0
2021-01-31,Georgia,Fulton,13121,77506,954,1021902,324,1
2021-01-31,Georgia,Gwinnett,13135,83440,768,902298,280,0
2021-01-31,Georgia,Hall,13139,24074,327,195961,48,0
2021-02-01,Georgia,Cobb,13067,63182,747,745057,291,1
2021-02-01,Georgia,DeKalb,13089,51752,655,743187,231,0
2021-02-01,Georgia,Fulton,13121,77802,955,1021902,296,1
2021-02-01,Georgia,Gwinnett,13135,83742,771,902298,302,3
2021-02-01,Georgia,Hall,13139,24123,328,195961,49,1
2021-02-02,Georgia,Cobb,13067,63530,750,745057,348,3
2021-02-02,Georgia,DeKalb,13089,52014,665,743187,262,10
2021-02-02,Georgia,Fulton,13121,78150,964,1021902,348,9
2021-02-02,Georgia,Gwinnett,13135,84277,776,902298,535,5
2021-02-02,Georgia,Hall,13139,24256,336,195961,133,8
2021-02-03,Georgia,Cobb,13067,63851,762,745057,321,12
2021-02-03,Georgia,DeKalb,13089,52262,671,743187,248,6
2021-02-03,Georgia,Fulton,13121,78573,974,1021902,423,10
2021-02-03,Georgia,Gwinnett,13135,84807,790,902298,530,14
2021-02-03,Georgia,Hall,13139,24397,340,195961,141,4
2021-02-04,Georgia,Cobb,13067,64283,769,745057,432,7
2021-02-04,Georgia,DeKalb,13089,52550,676,743187,288,5
2021-02-04,Georgia,Fulton,13121,79089,988,1021902,516,14
2021-02-04,Georgia,Gwinnett,13135,85387,804,902298,580,14
2021-02-04,Georgia,Hall,13139,24493,343,195961,96,3
2021-02-05,Georgia,Cobb,13067,64653,774,745057,370,5
2021-02-05,Georgia,DeKalb,13089,52822,684,743187,272,8
2021-02-05,Georgia,Fulton,13121,79351,996,1021902,262,8
2021-02-05,Georgia,Gwinnett,13135,85745,811,902298,358,7
2021-02-05,Georgia,Hall,13139,24573,344,195961,80,1
2021-02-06,Georgia,Cobb,13067,64957,782,745057,304,8
2021-02-06,Georgia,DeKalb,13089,53077,700,743187,255,16
2021-02-06,Georgia,Fulton,13121,79695,1005,1021902,344,9
2021-02-06,Georgia,Gwinnett,13135,86146,819,902298,401,8
2021-02-06,Georgia,Hall,13139,24624,348,195961,51,4
2021-02-07,Georgia,Cobb,13067,65210,782,745057,253,0
2021-02-07,Georgia,DeKalb,13089,53256,700,743187,179,0
2021-02-07,Georgia,Fulton,13121,80073,1005,1021902,378,0
2021-02-07,Georgia,Gwinnett,13135,86448,819,902298,302,0
2021-02-07,Georgia,Hall,13139,24684,348,195961,60,0
2021-02-08,Georgia,Cobb,13067,65389,786,745057,179,4
2021-02-08,Georgia,DeKalb,13089,53426,706,743187,170,6
2021-02-08,Georgia,Fulton,13121,80326,1005,1021902,253,0
2021-02-08,Georgia,Gwinnett,13135,86662,823,902298,214,4
2021-02-08,Georgia,Hall,13139,24708,348,195961,24,0
2021-02-09,Georgia,Cobb,13067,65599,803,745057,210,17
2021-02-09,Georgia,DeKalb,13089,53719,717,743187,293,11
2021-02-09,Georgia,Fulton,13121,80632,1015,1021902,306,10
2021-02-09,Georgia,Gwinnett,13135,87018,833,902298,356,10
2021-02-09,Georgia,Hall,13139,24767,351,195961,59,3
2021-02-10,Georgia,Cobb,13067,65770,809,745057,171,6
2021-02-10,Georgia,DeKalb,13089,53960,724,743187,241,7
2021-02-10,Georgia,Fulton,13121,80868,1021,1021902,236,6
2021-02-10,Georgia,Gwinnett,13135,87375,834,902298,357,1
2021-02-10,Georgia,Hall,13139,24797,360,195961,30,9
2021-02-11,Georgia,Cobb,13067,66104,813,745057,334,4
2021-02-11,Georgia,DeKalb,13089,54219,725,743187,259,1
2021-02-11,Georgia,Fulton,13121,81190,1026,1021902,322,5
2021-02-11,Georgia,Gwinnett,13135,87746,837,902298,371,3
2021-02-11,Georgia,Hall,13139,24863,363,195961,66,3
2021-02-12,Georgia,Cobb,13067,66425,825,745057,321,12
2021-02-12,Georgia,DeKalb,13089,54459,732,743187,240,7
2021-02-12,Georgia,Fulton,13121,81509,1038,1021902,319,12
2021-02-12,Georgia,Gwinnett,13135,88057,856,902298,311,19
2021-02-12,Georgia,Hall,13139,24922,368,195961,59,5
2021-02-13,Georgia,Cobb,13067,66714,833,745057,289,8
2021-02-13,Georgia,DeKalb,13089,54663,736,743187,204,4
2021-02-13,Georgia,Fulton,13121,81845,1049,1021902,336,11
