dayfromstart,station_name,station_id,prov,lat,lon,date,year,month,day,max_temp,min_temp,mean_temp
1627,DANVILLE,5345,QC,45.82,-71.98,1884-11-29,1884,11,29,1.1,-3.9,-1.4
1628,DANVILLE,5345,QC,45.82,-71.98,1884-11-30,1884,11,30,-3.3,-5.6,-4.5
1629,DANVILLE,5345,QC,45.82,-71.98,1884-12-01,1884,12,1,-5,-15,-10
1630,DANVILLE,5345,QC,45.82,-71.98,1884-12-02,1884,12,2,1.1,-10.6,-4.8
1631,DANVILLE,5345,QC,45.82,-71.98,1884-12-03,1884,12,3,0,-6.1,-3.1
1632,DANVILLE,5345,QC,45.82,-71.98,1884-12-04,1884,12,4,5.6,-1.1,2.3
1633,DANVILLE,5345,QC,45.82,-71.98,1884-12-05,1884,12,5,6.7,-4.4,1.2
1634,DANVILLE,5345,QC,45.82,-71.98,1884-12-06,1884,12,6,8.9,-1.1,3.9
1635,DANVILLE,5345,QC,45.82,-71.98,1884-12-07,1884,12,7,8.9,4.4,6.7
1636,DANVILLE,5345,QC,45.82,-71.98,1884-12-08,1884,12,8,7.2,-4.4,1.4
1637,DANVILLE,5345,QC,45.82,-71.98,1884-12-09,1884,12,9,-6.7,-7.8,-7.3
1638,DANVILLE,5345,QC,45.82,-71.98,1884-12-10,1884,12,10,-7.2,-15.6,-11.4
1639,DANVILLE,5345,QC,45.82,-71.98,1884-12-11,1884,12,11,0,-12.2,-6.1
1640,DANVILLE,5345,QC,45.82,-71.98,1884-12-12,1884,12,12,-3.3,-10.6,-7
1641,DANVILLE,5345,QC,45.82,-71.98,1884-12-13,1884,12,13,-12.2,-17.8,-15
1642,DANVILLE,5345,QC,45.82,-71.98,1884-12-14,1884,12,14,8.9,1.1,5
1643,DANVILLE,5345,QC,45.82,-71.98,1884-12-15,1884,12,15,4.4,-12.2,-3.9
1644,DANVILLE,5345,QC,45.82,-71.98,1884-12-16,1884,12,16,-1.1,-9.4,-5.3
1645,DANVILLE,5345,QC,45.82,-71.98,1884-12-17,1884,12,17,-5.6,-20,-12.8
1646,DANVILLE,5345,QC,45.82,-71.98,1884-12-18,1884,12,18,-15.6,-31.1,-23.4
1647,DANVILLE,5345,QC,45.82,-71.98,1884-12-19,1884,12,19,-26.1,-31.1,-28.6
1648,DANVILLE,5345,QC,45.82,-71.98,1884-12-20,1884,12,20,-25.6,-34.4,-30
1649,DANVILLE,5345,QC,45.82,-71.98,1884-12-21,1884,12,21,-7.8,-31.7,-19.8
1650,DANVILLE,5345,QC,45.82,-71.98,1884-12-22,1884,12,22,3.3,-10,-3.4
1651,DANVILLE,5345,QC,45.82,-71.98,1884-12-23,1884,12,23,-6.7,-20.6,-13.7
1652,DANVILLE,5345,QC,45.82,-71.98,1884-12-24,1884,12,24,-13.9,-25,-19.5
1653,DANVILLE,5345,QC,45.82,-71.98,1884-12-25,1884,12,25,-13.9,-23.3,-18.6
1654,DANVILLE,5345,QC,45.82,-71.98,1884-12-26,1884,12,26,-16.1,-32.8,-24.5
1655,DANVILLE,5345,QC,45.82,-71.98,1884-12-27,1884,12,27,-9.4,-22.2,-15.8
1656,DANVILLE,5345,QC,45.82,-71.98,1884-12-28,1884,12,28,1.1,-31.7,-15.3
1657,DANVILLE,5345,QC,45.82,-71.98,1884-12-29,1884,12,29,6.1,-1.1,2.5
1658,DANVILLE,5345,QC,45.82,-71.98,1884-12-30,1884,12,30,7.2,2.8,5
1659,DANVILLE,5345,QC,45.82,-71.98,1885-01-01,1885,1,1,6.1,-8.3,-1.1
1660,DANVILLE,5345,QC,45.82,-71.98,1885-01-02,1885,1,2,-11.7,-22.8,-17.3
1661,DANVILLE,5345,QC,45.82,-71.98,1885-01-03,1885,1,3,-11.1,-24.4,-17.8
1662,DANVILLE,5345,QC,45.82,-71.98,1885-01-04,1885,1,4,-2.8,-16.1,-9.5
1663,DANVILLE,5345,QC,45.82,-71.98,1885-01-05,1885,1,5,1.1,-11.7,-5.3
1664,DANVILLE,5345,QC,45.82,-71.98,1885-01-06,1885,1,6,4.4,-3.3,0.6
1665,DANVILLE,5345,QC,45.82,-71.98,1885-01-07,1885,1,7,6.1,-5.6,0.3
1666,DANVILLE,5345,QC,45.82,-71.98,1885-01-08,1885,1,8,4.4,-5,-0.3
1667,DANVILLE,5345,QC,45.82,-71.98,1885-01-09,1885,1,9,4.4,-3.9,0.3
1668,DANVILLE,5345,QC,45.82,-71.98,1885-01-10,1885,1,10,2.8,-15,-6.1
1669,DANVILLE,5345,QC,45.82,-71.98,1885-01-11,1885,1,11,-2.8,-17.8,-10.3
1670,DANVILLE,5345,QC,45.82,-71.98,1885-01-12,1885,1,12,1.7,-17.8,-8.1
1671,DANVILLE,5345,QC,45.82,-71.98,1885-01-13,1885,1,13,1.7,-16.7,-7.5
1672,DANVILLE,5345,QC,45.82,-71.98,1885-01-14,1885,1,14,-7.8,-19.4,-13.6
1673,DANVILLE,5345,QC,45.82,-71.98,1885-01-15,1885,1,15,-6.7,-11.1,-8.9
1674,DANVILLE,5345,QC,45.82,-71.98,1885-01-16,1885,1,16,-7.8,-12.2,-10
1675,DANVILLE,5345,QC,45.82,-71.98,1885-01-17,1885,1,17,-3.9,-15,-9.5
1676,DANVILLE,5345,QC,45.82,-71.98,1885-01-18,1885,1,18,-13.9,-21.7,-17.8
1677,DANVILLE,5345,QC,45.82,-71.98,1885-01-19,1885,1,19,-13.9,-17.8,-15.9
1678,DANVILLE,5345,QC,45.82,-71.98,1885-01-20,1885,1,20,-9.4,-21.7,-15.6
1679,DANVILLE,5345,QC,45.82,-71.98,1885-01-21,1885,1,21,-7.8,-15,-11.4
1680,DANVILLE,5345,QC,45.82,-71.98,1885-01-22,1885,1,22,-12.2,-19.4,-15.8
1681,DANVILLE,5345,QC,45.82,-71.98,1885-01-23,1885,1,23,-10.6,-31.7,-21.2
1682,DANVILLE,5345,QC,45.82,-71.98,1885-01-24,1885,1,24,-2.8,-6.7,-4.8
1683,DANVILLE,5345,QC,45.82,-71.98,1885-01-25,1885,1,25,-1.1,-6.7,-3.9
1684,DANVILLE,5345,QC,45.82,-71.98,1885-01-26,1885,1,26,-3.3,-14.4,-8.9
1685,DANVILLE,5345,QC,45.82,-71.98,1885-01-27,1885,1,27,-13.9,-28.9,-21.4
1686,DANVILLE,5345,QC,45.82,-71.98,1885-01-28,1885,1,28,-20.6,-31.7,-26.2
1687,DANVILLE,5345,QC,45.82,-71.98,1885-01-29,1885,1,29,-13.9,-27.2,-20.6
1688,DANVILLE,5345,QC,45.82,-71.98,1885-01-30,1885,1,30,-13.9,-17.2,-15.6
1689,DANVILLE,5345,QC,45.82,-71.98,1885-01-31,1885,1,31,-11.7,-15.6,-13.7
1690,DANVILLE,5345,QC,45.82,-71.98,1885-02-01,1885,2,1,-2.8,-26.1,-14.5
1691,DANVILLE,5345,QC,45.82,-71.98,1885-02-02,1885,2,2,-22.8,-26.1,-24.5
1692,DANVILLE,5345,QC,45.82,-71.98,1885-02-03,1885,2,3,-20,-31.7,-25.9
1693,DANVILLE,5345,QC,45.82,-71.98,1885-02-04,1885,2,4,-9.4,-28.9,-19.2
1694,DANVILLE,5345,QC,45.82,-71.98,1885-02-05,1885,2,5,-5,-12.2,-8.6
1695,DANVILLE,5345,QC,45.82,-71.98,1885-02-06,1885,2,6,-12.2,-18.9,-15.6
1696,DANVILLE,5345,QC,45.82,-71.98,1885-02-07,1885,2,7,-15.6,-28.9,-22.3
1697,DANVILLE,5345,QC,45.82,-71.98,1885-02-08,1885,2,8,-7.8,-27.2,-17.5
1698,DANVILLE,5345,QC,45.82,-71.98,1885-02-09,1885,2,9,-5.6,-20.6,-13.1
1699,DANVILLE,5345,QC,45.82,-71.98,1885-02-10,1885,2,10,1.7,-9.4,-3.9
1700,DANVILLE,5345,QC,45.82,-71.98,1885-02-11,1885,2,11,-9.4,-23.3,-16.4
1701,DANVILLE,5345,QC,45.82,-71.98,1885-02-12,1885,2,12,-14.4,-24.4,-19.4
1702,DANVILLE,5345,QC,45.82,-71.98,1885-02-13,1885,2,13,-11.7,-18.9,-15.3
1703,DANVILLE,5345,QC,45.82,-71.98,1885-02-14,1885,2,14,-6.7,-27.8,-17.3
1704,DANVILLE,5345,QC,45.82,-71.98,1885-02-15,1885,2,15,-5,-17.8,-11.4
1705,DANVILLE,5345,QC,45.82,-71.98,1885-02-16,1885,2,16,-5,-12.2,-8.6
1706,DANVILLE,5345,QC,45.82,-71.98,1885-02-17,1885,2,17,-5,-17.8,-11.4
1707,DANVILLE,5345,QC,45.82,-71.98,1885-02-18,1885,2,18,-11.1,-18.9,-15
1708,DANVILLE,5345,QC,45.82,-71.98,1885-02-19,1885,2,19,-10,-20.6,-15.3
1709,DANVILLE,5345,QC,45.82,-71.98,1885-02-20,1885,2,20,-10,-17.8,-13.9
1710,DANVILLE,5345,QC,45.82,-71.98,1885-02-21,1885,2,21,-6.7,-13.3,-10
1711,DANVILLE,5345,QC,45.82,-71.98,1885-02-22,1885,2,22,-3.9,-18.9,-11.4
1712,DANVILLE,5345,QC,45.82,-71.98,1885-02-23,1885,2,23,-9.4,-21.7,-15.6
1713,DANVILLE,5345,QC,45.82,-71.98,1885-02-24,1885,2,24,-6.1,-25,-15.6
1714,DANVILLE,5345,QC,45.82,-71.98,1885-02-25,1885,2,25,-3.3,-17.2,-10.3
1715,DANVILLE,5345,QC,45.82,-71.98,1885-02-26,1885,2,26,1.7,-20.6,-9.5
1716,DANVILLE,5345,QC,45.82,-71.98,1885-02-27,1885,2,27,2.2,-14.4,-6.1
1717,DANVILLE,5345,QC,45.82,-71.98,1885-02-28,1885,2,28,3.3,-10.6,-3.7
1718,DANVILLE,5345,QC,45.82,-71.98,1885-03-01,1885,3,1,1.7,-6.7,-2.5
1719,DANVILLE,5345,QC,45.82,-71.98,1885-03-02,1885,3,2,1.1,-2.8,-0.9
1720,DANVILLE,5345,QC,45.82,-71.98,1885-03-03,1885,3,3,-2.2,-6.7,-4.5
1721,DANVILLE,5345,QC,45.82,-71.98,1885-03-04,1885,3,4,1.1,-16.1,-7.5
1722,DANVILLE,5345,QC,45.82,-71.98,1885-03-05,1885,3,5,0.6,-2.8,-1.1
1723,DANVILLE,5345,QC,45.82,-71.98,1885-03-06,1885,3,6,-2.8,-17.2,-10
1724,DANVILLE,5345,QC,45.82,-71.98,1885-03-07,1885,3,7,-6.1,-25,-15.6
1725,DANVILLE,5345,QC,45.82,-71.98,1885-03-08,1885,3,8,-7.2,-22.8,-15
1726,DANVILLE,5345,QC,45.82,-71.98,1885-03-09,1885,3,9,-8.3,-26.1,-17.2
1727,DANVILLE,5345,QC,45.82,-71.98,1885-03-10,1885,3,10,-8.3,-13.9,-11.1
1728,DANVILLE,5345,QC,45.82,-71.98,1885-03-11,1885,3,11,-13.9,-24.4,-19.2
1729,DANVILLE,5345,QC,45.82,-71.98,1885-03-12,1885,3,12,-15,-21.1,-18.1
1730,DANVILLE,5345,QC,45.82,-71.98,1885-03-13,1885,3,13,-8.9,-32.2,-20.6
1731,DANVILLE,5345,QC,45.82,-71.98,1885-03-14,1885,3,14,-8.9,-15,-12
1732,DANVILLE,5345,QC,45.82,-71.98,1885-03-15,1885,3,15,-1.1,-21.1,-11.1
1733,DANVILLE,5345,QC,45.82,-71.98,1885-03-16,1885,3,16,-1.1,-21.1,-11.1
1734,DANVILLE,5345,QC,45.82,-71.98,1885-03-17,1885,3,17,-10,-21.1,-15.6
1735,DANVILLE,5345,QC,45.82,-71.98,1885-03-18,1885,3,18,-8.9,-26.1,-17.5
1736,DANVILLE,5345,QC,45.82,-71.98,1885-03-19,1885,3,19,-6.1,-25.6,-15.9
1737,DANVILLE,5345,QC,45.82,-71.98,1885-03-20,1885,3,20,-8.3,-18.9,-13.6
1738,DANVILLE,5345,QC,45.82,-71.98,1885-03-21,1885,3,21,-12.8,-20,-16.4
1739,DANVILLE,5345,QC,45.82,-71.98,1885-03-22,1885,3,22,-9.4,-20,-14.7
1740,DANVILLE,5345,QC,45.82,-71.98,1885-03-23,1885,3,23,-5.6,-27.2,-16.4
1741,DANVILLE,5345,QC,45.82,-71.98,1885-03-24,1885,3,24,-2.2,-17.8,-10
1742,DANVILLE,5345,QC,45.82,-71.98,1885-03-25,1885,3,25,-6.1,-11.1,-8.6
1743,DANVILLE,5345,QC,45.82,-71.98,1885-03-26,1885,3,26,0.6,-17.8,-8.6
1744,DANVILLE,5345,QC,45.82,-71.98,1885-03-27,1885,3,27,1.7,-4.4,-1.4
1745,DANVILLE,5345,QC,45.82,-71.98,1885-03-28,1885,3,28,1.1,-3.3,-1.1
1746,DANVILLE,5345,QC,45.82,-71.98,1885-03-29,1885,3,29,2.8,-12.2,-4.7
1747,DANVILLE,5345,QC,45.82,-71.98,1885-03-30,1885,3,30,2.2,-16.7,-7.3
1748,DANVILLE,5345,QC,45.82,-71.98,1885-03-31,1885,3,31,5,-3.3,0.9
1749,DANVILLE,5345,QC,45.82,-71.98,1885-04-01,1885,4,1,5,0.6,2.8
1750,DANVILLE,5345,QC,45.82,-71.98,1885-04-02,1885,4,2,1.7,-3.3,-0.8
1751,DANVILLE,5345,QC,45.82,-71.98,1885-04-03,1885,4,3,0,-4.4,-2.2
1752,DANVILLE,5345,QC,45.82,-71.98,1885-04-04,1885,4,4,1.7,-3.9,-1.1
1753,DANVILLE,5345,QC,45.82,-71.98,1885-04-05,1885,4,5,4.4,-5.6,-0.6
1754,DANVILLE,5345,QC,45.82,-71.98,1885-04-06,1885,4,6,6.1,-1.1,2.5
1755,DANVILLE,5345,QC,45.82,-71.98,1885-04-07,1885,4,7,8.9,-5,2
1756,DANVILLE,5345,QC,45.82,-71.98,1885-04-08,1885,4,8,10,2.8,6.4
1757,DANVILLE,5345,QC,45.82,-71.98,1885-04-09,1885,4,9,2.8,-12.8,-5
1758,DANVILLE,5345,QC,45.82,-71.98,1885-04-10,1885,4,10,4.4,-10,-2.8
1759,DANVILLE,5345,QC,45.82,-71.98,1885-04-11,1885,4,11,8.9,-12.8,-2
1760,DANVILLE,5345,QC,45.82,-71.98,1885-04-12,1885,4,12,11.7,-7.2,2.3
1761,DANVILLE,5345,QC,45.82,-71.98,1885-04-13,1885,4,13,11.7,-2.8,4.5
1762,DANVILLE,5345,QC,45.82,-71.98,1885-04-14,1885,4,14,7.2,-2.8,2.2
1763,DANVILLE,5345,QC,45.82,-71.98,1885-04-15,1885,4,15,4.4,-3.9,0.3
1764,DANVILLE,5345,QC,45.82,-71.98,1885-04-16,1885,4,16,4.4,-6.1,-0.9
1765,DANVILLE,5345,QC,45.82,-71.98,1885-04-17,1885,4,17,8.9,-6.1,1.4
1766,DANVILLE,5345,QC,45.82,-71.98,1885-04-18,1885,4,18,12.2,-4.4,3.9
1767,DANVILLE,5345,QC,45.82,-71.98,1885-04-19,1885,4,19,15,-3.3,5.9
1768,DANVILLE,5345,QC,45.82,-71.98,1885-04-20,1885,4,20,16.7,0,8.4
1769,DANVILLE,5345,QC,45.82,-71.98,1885-04-21,1885,4,21,15,5.6,10.3
1770,DANVILLE,5345,QC,45.82,-71.98,1885-04-22,1885,4,22,24.4,7.2,15.8
1771,DANVILLE,5345,QC,45.82,-71.98,1885-04-23,1885,4,23,26.7,11.1,18.9
1772,DANVILLE,5345,QC,45.82,-71.98,1885-04-24,1885,4,24,26.1,11.1,18.6
1773,DANVILLE,5345,QC,45.82,-71.98,1885-04-25,1885,4,25,15.6,0.6,8.1
1774,DANVILLE,5345,QC,45.82,-71.98,1885-04-26,1885,4,26,8.9,-1.7,3.6
1775,DANVILLE,5345,QC,45.82,-71.98,1885-04-27,1885,4,27,10,0.6,5.3
1776,DANVILLE,5345,QC,45.82,-71.98,1885-04-28,1885,4,28,10,1.7,5.9
1777,DANVILLE,5345,QC,45.82,-71.98,1885-04-29,1885,4,29,8.3,0.6,4.5
1778,DANVILLE,5345,QC,45.82,-71.98,1885-04-30,1885,4,30,13.3,-1.7,5.8
1779,DANVILLE,5345,QC,45.82,-71.98,1885-05-01,1885,5,1,11.1,-2.8,4.2
1780,DANVILLE,5345,QC,45.82,-71.98,1885-05-02,1885,5,2,11.1,-2.8,4.2
1781,DANVILLE,5345,QC,45.82,-71.98,1885-05-03,1885,5,3,9.4,-5,2.2
1782,DANVILLE,5345,QC,45.82,-71.98,1885-05-04,1885,5,4,12.2,-5.6,3.3
1783,DANVILLE,5345,QC,45.82,-71.98,1885-05-05,1885,5,5,12.2,2.8,7.5
1784,DANVILLE,5345,QC,45.82,-71.98,1885-05-06,1885,5,6,11.1,0.6,5.9
1785,DANVILLE,5345,QC,45.82,-71.98,1885-05-07,1885,5,7,21.1,6.1,13.6
1786,DANVILLE,5345,QC,45.82,-71.98,1885-05-08,1885,5,8,15.6,3.9,9.8
1787,DANVILLE,5345,QC,45.82,-71.98,1885-05-09,1885,5,9,13.9,-0.6,6.7
1788,DANVILLE,5345,QC,45.82,-71.98,1885-05-10,1885,5,10,11.1,2.8,7
1789,DANVILLE,5345,QC,45.82,-71.98,1885-05-11,1885,5,11,8.9,1.1,5
1790,DANVILLE,5345,QC,45.82,-71.98,1885-05-12,1885,5,12,13.3,3.9,8.6
1791,DANVILLE,5345,QC,45.82,-71.98,1885-05-13,1885,5,13,20,0.6,10.3
1792,DANVILLE,5345,QC,45.82,-71.98,1885-05-14,1885,5,14,22.8,3.3,13.1
1793,DANVILLE,5345,QC,45.82,-71.98,1885-05-15,1885,5,15,21.1,4.4,12.8
1794,DANVILLE,5345,QC,45.82,-71.98,1885-05-16,1885,5,16,26.7,4.4,15.6
1795,DANVILLE,5345,QC,45.82,-71.98,1885-05-17,1885,5,17,29.4,11.1,20.3
1796,DANVILLE,5345,QC,45.82,-71.98,1885-05-18,1885,5,18,26.7,12.2,19.5
1797,DANVILLE,5345,QC,45.82,-71.98,1885-05-19,1885,5,19,22.8,12.8,17.8
1798,DANVILLE,5345,QC,45.82,-71.98,1885-05-20,1885,5,20,20,1.7,10.9
1799,DANVILLE,5345,QC,45.82,-71.98,1885-05-21,1885,5,21,27.2,5.6,16.4
1800,DANVILLE,5345,QC,45.82,-71.98,1885-05-22,1885,5,22,28.3,12.2,20.3
1801,DANVILLE,5345,QC,45.82,-71.98,1885-05-23,1885,5,23,27.8,15,21.4
1802,DANVILLE,5345,QC,45.82,-71.98,1885-05-24,1885,5,24,29.4,12.8,21.1
1803,DANVILLE,5345,QC,45.82,-71.98,1885-05-25,1885,5,25,26.7,15,20.9
1804,DANVILLE,5345,QC,45.82,-71.98,1885-05-26,1885,5,26,25,13.9,19.5
1805,DANVILLE,5345,QC,45.82,-71.98,1885-05-27,1885,5,27,18.9,12.2,15.6
1806,DANVILLE,5345,QC,45.82,-71.98,1885-05-28,1885,5,28,19.4,13.3,16.4
1807,DANVILLE,5345,QC,45.82,-71.98,1885-05-29,1885,5,29,25,3.9,14.5
1808,DANVILLE,5345,QC,45.82,-71.98,1885-05-30,1885,5,30,27.2,6.7,17
1809,DANVILLE,5345,QC,45.82,-71.98,1885-05-31,1885,5,31,16.7,11.1,13.9
1810,DANVILLE,5345,QC,45.82,-71.98,1885-06-01,1885,6,1,16.7,10,13.4
1811,DANVILLE,5345,QC,45.82,-71.98,1885-06-02,1885,6,2,13.9,3.9,8.9
1812,DANVILLE,5345,QC,45.82,-71.98,1885-06-03,1885,6,3,22.2,2.8,12.5
1813,DANVILLE,5345,QC,45.82,-71.98,1885-06-04,1885,6,4,20,16.7,18.4
1814,DANVILLE,5345,QC,45.82,-71.98,1885-06-05,1885,6,5,17.2,9.4,13.3
1815,DANVILLE,5345,QC,45.82,-71.98,1885-06-06,1885,6,6,20,3.9,12
1816,DANVILLE,5345,QC,45.82,-71.98,1885-06-07,1885,6,7,16.7,8.3,12.5
1817,DANVILLE,5345,QC,45.82,-71.98,1885-06-08,1885,6,8,16.7,2.2,9.5
1818,DANVILLE,5345,QC,45.82,-71.98,1885-06-09,1885,6,9,12.8,1.1,7
1819,DANVILLE,5345,QC,45.82,-71.98,1885-06-10,1885,6,10,19.4,5.6,12.5
1820,DANVILLE,5345,QC,45.82,-71.98,1885-06-11,1885,6,11,25,11.1,18.1
1821,DANVILLE,5345,QC,45.82,-71.98,1885-06-12,1885,6,12,23.9,8.9,16.4
1822,DANVILLE,5345,QC,45.82,-71.98,1885-06-13,1885,6,13,30.6,15.6,23.1
1823,DANVILLE,5345,QC,45.82,-71.98,1885-06-14,1885,6,14,25,17.2,21.1
1824,DANVILLE,5345,QC,45.82,-71.98,1885-06-15,1885,6,15,27.2,10.6,18.9
1825,DANVILLE,5345,QC,45.82,-71.98,1885-06-16,1885,6,16,29.4,15.6,22.5
1826,DANVILLE,5345,QC,45.82,-71.98,1885-06-17,1885,6,17,24.4,13.3,18.9
1827,DANVILLE,5345,QC,45.82,-71.98,1885-06-18,1885,6,18,23.9,9.4,16.7
1828,DANVILLE,5345,QC,45.82,-71.98,1885-06-19,1885,6,19,28.3,13.3,20.8
1829,DANVILLE,5345,QC,45.82,-71.98,1885-06-20,1885,6,20,30.6,15.6,23.1
1830,DANVILLE,5345,QC,45.82,-71.98,1885-06-21,1885,6,21,28.9,15.6,22.3
1831,DANVILLE,5345,QC,45.82,-71.98,1885-06-22,1885,6,22,22.2,14.4,18.3
1832,DANVILLE,5345,QC,45.82,-71.98,1885-06-23,1885,6,23,16.7,6.7,11.7
1833,DANVILLE,5345,QC,45.82,-71.98,1885-06-24,1885,6,24,23.3,5.6,14.5
1834,DANVILLE,5345,QC,45.82,-71.98,1885-06-25,1885,6,25,27.8,12.8,20.3
1835,DANVILLE,5345,QC,45.82,-71.98,1885-06-26,1885,6,26,28.3,12.2,20.3
1836,DANVILLE,5345,QC,45.82,-71.98,1885-06-27,1885,6,27,29.4,12.8,21.1
1837,DANVILLE,5345,QC,45.82,-71.98,1885-06-28,1885,6,28,30.6,15.6,23.1
1838,DANVILLE,5345,QC,45.82,-71.98,1885-06-29,1885,6,29,25.6,12.8,19.2
1839,DANVILLE,5345,QC,45.82,-71.98,1885-06-30,1885,6,30,24.4,12.2,18.3
1840,DANVILLE,5345,QC,45.82,-71.98,1885-07-01,1885,7,1,13.9,8.3,11.1
1841,DANVILLE,5345,QC,45.82,-71.98,1885-07-02,1885,7,2,18.3,11.7,15
1842,DANVILLE,5345,QC,45.82,-71.98,1885-07-03,1885,7,3,23.3,11.1,17.2
1843,DANVILLE,5345,QC,45.82,-71.98,1885-07-04,1885,7,4,26.1,11.1,18.6
1844,DANVILLE,5345,QC,45.82,-71.98,1885-07-05,1885,7,5,25.6,13.9,19.8
1845,DANVILLE,5345,QC,45.82,-71.98,1885-07-06,1885,7,6,30,14.4,22.2
1846,DANVILLE,5345,QC,45.82,-71.98,1885-07-07,1885,7,7,26.1,14.4,20.3
1847,DANVILLE,5345,QC,45.82,-71.98,1885-07-08,1885,7,8,30,18.9,24.5
1848,DANVILLE,5345,QC,45.82,-71.98,1885-07-09,1885,7,9,28.3,18.9,23.6
1849,DANVILLE,5345,QC,45.82,-71.98,1885-07-10,1885,7,10,24.4,15.6,20
1850,DANVILLE,5345,QC,45.82,-71.98,1885-07-11,1885,7,11,22.2,12.2,17.2
1851,DANVILLE,5345,QC,45.82,-71.98,1885-07-12,1885,7,12,27.2,17.8,22.5
1852,DANVILLE,5345,QC,45.82,-71.98,1885-07-13,1885,7,13,27.8,11.1,19.5
1853,DANVILLE,5345,QC,45.82,-71.98,1885-07-14,1885,7,14,22.8,14.4,18.6
1854,DANVILLE,5345,QC,45.82,-71.98,1885-07-15,1885,7,15,23.3,14.4,18.9
1855,DANVILLE,5345,QC,45.82,-71.98,1885-07-16,1885,7,16,27.8,14.4,21.1
1856,DANVILLE,5345,QC,45.82,-71.98,1885-07-17,1885,7,17,31.7,13.3,22.5
1857,DANVILLE,5345,QC,45.82,-71.98,1885-07-18,1885,7,18,27.2,11.7,19.5
1858,DANVILLE,5345,QC,45.82,-71.98,1885-07-19,1885,7,19,26.7,7.2,17
1859,DANVILLE,5345,QC,45.82,-71.98,1885-07-20,1885,7,20,26.7,14.4,20.6
1860,DANVILLE,5345,QC,45.82,-71.98,1885-07-21,1885,7,21,22.8,13.9,18.4
1861,DANVILLE,5345,QC,45.82,-71.98,1885-07-22,1885,7,22,26.1,15,20.6
1862,DANVILLE,5345,QC,45.82,-71.98,1885-07-23,1885,7,23,28.3,13.3,20.8
1863,DANVILLE,5345,QC,45.82,-71.98,1885-07-24,1885,7,24,28.3,13.3,20.8
1864,DANVILLE,5345,QC,45.82,-71.98,1885-07-25,1885,7,25,30.6,19.4,25
1865,DANVILLE,5345,QC,45.82,-71.98,1885-07-26,1885,7,26,25.6,13.3,19.5
1866,DANVILLE,5345,QC,45.82,-71.98,1885-07-27,1885,7,27,27.8,15.6,21.7
1867,DANVILLE,5345,QC,45.82,-71.98,1885-07-28,1885,7,28,28.3,22.2,25.3
1868,DANVILLE,5345,QC,45.82,-71.98,1885-07-29,1885,7,29,28.3,16.7,22.5
1869,DANVILLE,5345,QC,45.82,-71.98,1885-07-30,1885,7,30,29.4,15,22.2
1870,DANVILLE,5345,QC,45.82,-71.98,1885-07-31,1885,7,31,27.8,17.8,22.8
1871,DANVILLE,5345,QC,45.82,-71.98,1885-08-01,1885,8,1,27.8,11.7,19.8
1872,DANVILLE,5345,QC,45.82,-71.98,1885-08-02,1885,8,2,25.6,11.1,18.4
1873,DANVILLE,5345,QC,45.82,-71.98,1885-08-03,1885,8,3,21.7,11.1,16.4
1874,DANVILLE,5345,QC,45.82,-71.98,1885-08-04,1885,8,4,25.6,13.9,19.8
1875,DANVILLE,5345,QC,45.82,-71.98,1885-08-05,1885,8,5,21.7,14.4,18.1
1876,DANVILLE,5345,QC,45.82,-71.98,1885-08-06,1885,8,6,20.6,6.7,13.7
1877,DANVILLE,5345,QC,45.82,-71.98,1885-08-07,1885,8,7,25.6,5.6,15.6
1878,DANVILLE,5345,QC,45.82,-71.98,1885-08-08,1885,8,8,27.8,14.4,21.1
1879,DANVILLE,5345,QC,45.82,-71.98,1885-08-09,1885,8,9,28.3,13.3,20.8
1880,DANVILLE,5345,QC,45.82,-71.98,1885-08-10,1885,8,10,22.2,16.7,19.5
1881,DANVILLE,5345,QC,45.82,-71.98,1885-08-11,1885,8,11,28.3,18.9,23.6
1882,DANVILLE,5345,QC,45.82,-71.98,1885-08-12,1885,8,12,28.3,13.3,20.8
1883,DANVILLE,5345,QC,45.82,-71.98,1885-08-13,1885,8,13,25.6,17.8,21.7
1884,DANVILLE,5345,QC,45.82,-71.98,1885-08-14,1885,8,14,22.2,16.1,19.2
1885,DANVILLE,5345,QC,45.82,-71.98,1885-08-15,1885,8,15,21.1,7.2,14.2
1886,DANVILLE,5345,QC,45.82,-71.98,1885-08-16,1885,8,16,24.4,5,14.7
1887,DANVILLE,5345,QC,45.82,-71.98,1885-08-22,1885,8,22,26.7,15.6,21.2
1888,DANVILLE,5345,QC,45.82,-71.98,1885-08-23,1885,8,23,25,12.2,18.6
1889,DANVILLE,5345,QC,45.82,-71.98,1885-08-24,1885,8,24,25,12.2,18.6
1890,DANVILLE,5345,QC,45.82,-71.98,1885-08-25,1885,8,25,17.8,4.4,11.1
1891,DANVILLE,5345,QC,45.82,-71.98,1885-08-26,1885,8,26,14.4,3.9,9.2
1892,DANVILLE,5345,QC,45.82,-71.98,1885-08-27,1885,8,27,15.6,5.6,10.6
1893,DANVILLE,5345,QC,45.82,-71.98,1885-08-28,1885,8,28,17.2,3.3,10.3
1894,DANVILLE,5345,QC,45.82,-71.98,1885-08-29,1885,8,29,18.3,7.2,12.8
1895,DANVILLE,5345,QC,45.82,-71.98,1885-08-30,1885,8,30,17.8,7.2,12.5
